Model_Config,Baseline,BS=4,BS=8,BS=16,BS=32,BS=64,BS=128,BS=256
Qwen_e4m3 + 4o6,,0.273114871978759,0.3614432334899895,0.4739901542663567,0.6101834297180169,,,
